Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sdb/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219572               78.052%           78.048%
8             W    30653                10.896%           10.896%
1016          W    24202                 8.603%            8.603%
3             W    438                   0.156%            0.156%
32            W    413                   0.147%            0.147%
896           W    412                   0.146%            0.146%
416           W    236                   0.084%            0.084%
408           W    232                   0.082%            0.082%
48            W    226                   0.080%            0.080%
984           W    211                   0.075%            0.075%
4             W    211                   0.075%            0.075%
968           W    208                   0.074%            0.074%
88            W    208                   0.074%            0.074%
120           W    208                   0.074%            0.074%
928           W    207                   0.074%            0.074%
112           W    207                   0.074%            0.074%
16            W    204                   0.073%            0.073%
824           W    183                   0.065%            0.065%
192           W    152                   0.054%            0.054%
784           W    137                   0.049%            0.049%
17            W    136                   0.048%            0.048%
19            W    115                   0.041%            0.041%
20            W    113                   0.040%            0.040%
2             W    112                   0.040%            0.040%
18            W    108                   0.038%            0.038%
7             W    102                   0.036%            0.036%
6             W    102                   0.036%            0.036%
15            W    101                   0.036%            0.036%
600           W    94                    0.033%            0.033%
464           W    92                    0.033%            0.033%
14            W    92                    0.033%            0.033%
22            W    87                    0.031%            0.031%
26            W    83                    0.030%            0.030%
25            W    82                    0.029%            0.029%
23            W    76                    0.027%            0.027%
12            W    75                    0.027%            0.027%
24            W    72                    0.026%            0.026%
21            W    71                    0.025%            0.025%
816           W    67                    0.024%            0.024%
11            W    66                    0.023%            0.023%
792           W    59                    0.021%            0.021%
10            W    59                    0.021%            0.021%
200           W    58                    0.021%            0.021%
13            W    57                    0.020%            0.020%
27            W    53                    0.019%            0.019%
9             W    44                    0.016%            0.016%
64            W    40                    0.014%            0.014%
5             W    36                    0.013%            0.013%
728           W    35                    0.012%            0.012%
1             W    35                    0.012%            0.012%
56            W    24                    0.009%            0.009%
832           W    23                    0.008%            0.008%
776           W    21                    0.007%            0.007%
72            W    19                    0.007%            0.007%
864           W    17                    0.006%            0.006%
29            W    13                    0.005%            0.005%
28            W    13                    0.005%            0.005%
880           W    12                    0.004%            0.004%
872           W    12                    0.004%            0.004%
616           W    12                    0.004%            0.004%
840           W    11                    0.004%            0.004%
608           W    11                    0.004%            0.004%
80            W    10                    0.004%            0.004%
592           W    10                    0.004%            0.004%
752           W    9                     0.003%            0.003%
736           W    9                     0.003%            0.003%
584           W    9                     0.003%            0.003%
856           W    8                     0.003%            0.003%
808           W    8                     0.003%            0.003%
632           W    8                     0.003%            0.003%
848           W    7                     0.002%            0.002%
768           W    7                     0.002%            0.002%
744           W    7                     0.002%            0.002%
672           W    7                     0.002%            0.002%
520           W    7                     0.002%            0.002%
40            W    7                     0.002%            0.002%
30            W    7                     0.002%            0.002%
8             R    6                    42.857%            0.002%
680           W    6                     0.002%            0.002%
640           W    6                     0.002%            0.002%
624           W    6                     0.002%            0.002%
1             R    6                    42.857%            0.002%
704           W    5                     0.002%            0.002%
544           W    5                     0.002%            0.002%
384           W    5                     0.002%            0.002%
256           W    5                     0.002%            0.002%
920           W    4                     0.001%            0.001%
888           W    4                     0.001%            0.001%
800           W    4                     0.001%            0.001%
760           W    4                     0.001%            0.001%
688           W    4                     0.001%            0.001%
568           W    4                     0.001%            0.001%
496           W    4                     0.001%            0.001%
456           W    4                     0.001%            0.001%
440           W    4                     0.001%            0.001%
432           W    4                     0.001%            0.001%
168           W    4                     0.001%            0.001%
144           W    4                     0.001%            0.001%
912           W    3                     0.001%            0.001%
904           W    3                     0.001%            0.001%
720           W    3                     0.001%            0.001%
648           W    3                     0.001%            0.001%
576           W    3                     0.001%            0.001%
504           W    3                     0.001%            0.001%
480           W    3                     0.001%            0.001%
472           W    3                     0.001%            0.001%
392           W    3                     0.001%            0.001%
33            W    3                     0.001%            0.001%
31            W    3                     0.001%            0.001%
288           W    3                     0.001%            0.001%
976           W    2                     0.001%            0.001%
96            W    2                     0.001%            0.001%
952           W    2                     0.001%            0.001%
560           W    2                     0.001%            0.001%
376           W    2                     0.001%            0.001%
368           W    2                     0.001%            0.001%
32            R    2                    14.286%            0.001%
280           W    2                     0.001%            0.001%
240           W    2                     0.001%            0.001%
208           W    2                     0.001%            0.001%
184           W    2                     0.001%            0.001%
160           W    2                     0.001%            0.001%
128           W    2                     0.001%            0.001%
104           W    2                     0.001%            0.001%
960           W    1                     0.000%            0.000%
712           W    1                     0.000%            0.000%
696           W    1                     0.000%            0.000%
664           W    1                     0.000%            0.000%
656           W    1                     0.000%            0.000%
552           W    1                     0.000%            0.000%
512           W    1                     0.000%            0.000%
488           W    1                     0.000%            0.000%
448           W    1                     0.000%            0.000%
424           W    1                     0.000%            0.000%
400           W    1                     0.000%            0.000%
360           W    1                     0.000%            0.000%
35            W    1                     0.000%            0.000%
312           W    1                     0.000%            0.000%
272           W    1                     0.000%            0.000%
232           W    1                     0.000%            0.000%
152           W    1                     0.000%            0.000%
136           W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 14             [  0.005%]
Total write I/Os: 281316         [ 99.995%]
Total read sectors : 118         [  0.000%,       0.058MB]
Total write sectors: 251742126   [100.000%,  122920.960MB]
