Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    157756               37.577%           26.220%
1024          W    132040               72.616%           21.946%
16            R    64818                15.439%           10.773%
256           R    62947                14.994%           10.462%
8             R    50640                12.062%            8.417%
8             W    25939                14.265%            4.311%
1016          W    20519                11.284%            3.410%
40            R    12214                 2.909%            2.030%
32            R    8404                  2.002%            1.397%
56            R    8009                  1.908%            1.331%
72            R    5484                  1.306%            0.911%
88            R    4284                  1.020%            0.712%
512           R    3398                  0.809%            0.565%
64            R    3387                  0.807%            0.563%
48            R    3380                  0.805%            0.562%
104           R    3375                  0.804%            0.561%
120           R    2770                  0.660%            0.460%
80            R    2265                  0.540%            0.376%
136           R    2133                  0.508%            0.355%
96            R    1943                  0.463%            0.323%
128           R    1869                  0.445%            0.311%
152           R    1731                  0.412%            0.288%
112           R    1675                  0.399%            0.278%
168           R    1533                  0.365%            0.255%
144           R    1393                  0.332%            0.232%
184           R    1319                  0.314%            0.219%
200           R    1170                  0.279%            0.194%
160           R    1164                  0.277%            0.193%
240           R    1125                  0.268%            0.187%
192           R    1122                  0.267%            0.186%
176           R    1108                  0.264%            0.184%
216           R    1059                  0.252%            0.176%
208           R    989                   0.236%            0.164%
232           R    982                   0.234%            0.163%
224           R    868                   0.207%            0.144%
248           R    856                   0.204%            0.142%
416           W    238                   0.131%            0.040%
408           W    182                   0.100%            0.030%
64            W    162                   0.089%            0.027%
264           R    146                   0.035%            0.024%
296           R    144                   0.034%            0.024%
280           R    141                   0.034%            0.023%
32            W    137                   0.075%            0.023%
312           R    120                   0.029%            0.020%
3             W    116                   0.064%            0.019%
272           R    116                   0.028%            0.019%
408           R    106                   0.025%            0.018%
360           R    103                   0.025%            0.017%
288           R    102                   0.024%            0.017%
392           R    98                    0.023%            0.016%
344           R    98                    0.023%            0.016%
328           R    97                    0.023%            0.016%
336           R    91                    0.022%            0.015%
320           R    91                    0.022%            0.015%
24            W    89                    0.049%            0.015%
352           R    87                    0.021%            0.014%
304           R    87                    0.021%            0.014%
896           W    85                    0.047%            0.014%
376           R    85                    0.020%            0.014%
16            W    85                    0.047%            0.014%
384           R    83                    0.020%            0.014%
368           R    81                    0.019%            0.013%
26            W    80                    0.044%            0.013%
440           R    78                    0.019%            0.013%
12            W    77                    0.042%            0.013%
416           R    76                    0.018%            0.013%
120           W    76                    0.042%            0.013%
400           R    73                    0.017%            0.012%
432           R    72                    0.017%            0.012%
424           R    71                    0.017%            0.012%
25            W    69                    0.038%            0.011%
448           R    68                    0.016%            0.011%
27            W    67                    0.037%            0.011%
112           W    67                    0.037%            0.011%
472           R    66                    0.016%            0.011%
456           R    65                    0.015%            0.011%
464           R    62                    0.015%            0.010%
424           W    61                    0.034%            0.010%
768           W    60                    0.033%            0.010%
480           R    49                    0.012%            0.008%
784           W    48                    0.026%            0.008%
1             W    47                    0.026%            0.008%
56            W    42                    0.023%            0.007%
28            W    41                    0.023%            0.007%
984           W    40                    0.022%            0.007%
29            W    40                    0.022%            0.007%
21            W    40                    0.022%            0.007%
920           W    38                    0.021%            0.006%
432           W    38                    0.021%            0.006%
1008          W    38                    0.021%            0.006%
96            W    37                    0.020%            0.006%
904           W    37                    0.020%            0.006%
872           W    37                    0.020%            0.006%
144           W    37                    0.020%            0.006%
960           W    36                    0.020%            0.006%
4             W    36                    0.020%            0.006%
496           R    36                    0.009%            0.006%
736           W    35                    0.019%            0.006%
752           W    33                    0.018%            0.005%
6             W    32                    0.018%            0.005%
30            W    30                    0.016%            0.005%
504           R    29                    0.007%            0.005%
488           R    29                    0.007%            0.005%
2             W    29                    0.016%            0.005%
88            W    28                    0.015%            0.005%
5             W    28                    0.015%            0.005%
48            W    28                    0.015%            0.005%
744           W    27                    0.015%            0.004%
22            W    27                    0.015%            0.004%
20            W    27                    0.015%            0.004%
31            W    26                    0.014%            0.004%
928           W    25                    0.014%            0.004%
23            W    25                    0.014%            0.004%
968           W    24                    0.013%            0.004%
19            W    21                    0.012%            0.003%
14            W    21                    0.012%            0.003%
13            W    20                    0.011%            0.003%
11            W    20                    0.011%            0.003%
40            W    17                    0.009%            0.003%
18            W    16                    0.009%            0.003%
7             W    14                    0.008%            0.002%
33            W    14                    0.008%            0.002%
17            W    14                    0.008%            0.002%
15            W    14                    0.008%            0.002%
80            W    13                    0.007%            0.002%
760           W    13                    0.007%            0.002%
992           W    11                    0.006%            0.002%
72            W    11                    0.006%            0.002%
9             W    10                    0.005%            0.002%
400           W    10                    0.005%            0.002%
34            W    9                     0.005%            0.001%
288           W    9                     0.005%            0.001%
128           W    9                     0.005%            0.001%
35            W    8                     0.004%            0.001%
160           W    8                     0.004%            0.001%
10            W    8                     0.004%            0.001%
944           W    7                     0.004%            0.001%
936           W    7                     0.004%            0.001%
448           W    7                     0.004%            0.001%
208           W    7                     0.004%            0.001%
104           W    7                     0.004%            0.001%
848           W    6                     0.003%            0.001%
816           W    6                     0.003%            0.001%
440           W    6                     0.003%            0.001%
41            W    6                     0.003%            0.001%
392           W    6                     0.003%            0.001%
36            W    6                     0.003%            0.001%
304           W    6                     0.003%            0.001%
248           W    6                     0.003%            0.001%
216           W    6                     0.003%            0.001%
1000          W    6                     0.003%            0.001%
888           W    5                     0.003%            0.001%
856           W    5                     0.003%            0.001%
720           W    5                     0.003%            0.001%
656           W    5                     0.003%            0.001%
624           W    5                     0.003%            0.001%
480           W    5                     0.003%            0.001%
472           W    5                     0.003%            0.001%
38            W    5                     0.003%            0.001%
296           W    5                     0.003%            0.001%
256           W    5                     0.003%            0.001%
240           W    5                     0.003%            0.001%
200           W    5                     0.003%            0.001%
168           W    5                     0.003%            0.001%
952           W    4                     0.002%            0.001%
792           W    4                     0.002%            0.001%
688           W    4                     0.002%            0.001%
664           W    4                     0.002%            0.001%
592           W    4                     0.002%            0.001%
584           W    4                     0.002%            0.001%
568           W    4                     0.002%            0.001%
544           W    4                     0.002%            0.001%
528           W    4                     0.002%            0.001%
464           W    4                     0.002%            0.001%
37            W    4                     0.002%            0.001%
344           W    4                     0.002%            0.001%
336           W    4                     0.002%            0.001%
152           W    4                     0.002%            0.001%
976           W    3                     0.002%            0.000%
880           W    3                     0.002%            0.000%
840           W    3                     0.002%            0.000%
824           W    3                     0.002%            0.000%
800           W    3                     0.002%            0.000%
776           W    3                     0.002%            0.000%
728           W    3                     0.002%            0.000%
696           W    3                     0.002%            0.000%
608           W    3                     0.002%            0.000%
560           W    3                     0.002%            0.000%
552           W    3                     0.002%            0.000%
520           W    3                     0.002%            0.000%
512           W    3                     0.002%            0.000%
504           W    3                     0.002%            0.000%
488           W    3                     0.002%            0.000%
360           W    3                     0.002%            0.000%
352           W    3                     0.002%            0.000%
280           W    3                     0.002%            0.000%
1             R    3                     0.001%            0.000%
184           W    3                     0.002%            0.000%
912           W    2                     0.001%            0.000%
864           W    2                     0.001%            0.000%
712           W    2                     0.001%            0.000%
704           W    2                     0.001%            0.000%
680           W    2                     0.001%            0.000%
672           W    2                     0.001%            0.000%
640           W    2                     0.001%            0.000%
632           W    2                     0.001%            0.000%
616           W    2                     0.001%            0.000%
