Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    2203855              49.456%           44.616%
16            R    935867               21.001%           18.946%
8             R    495285               11.115%           10.027%
1024          W    350155               72.439%            7.089%
40            R    123998                2.783%            2.510%
56            R    87103                 1.955%            1.763%
32            R    82169                 1.844%            1.663%
8             W    70570                14.599%            1.429%
72            R    65260                 1.464%            1.321%
1016          W    53564                11.081%            1.084%
88            R    49394                 1.108%            1.000%
256           R    40371                 0.906%            0.817%
104           R    38122                 0.855%            0.772%
120           R    29739                 0.667%            0.602%
48            R    29728                 0.667%            0.602%
64            R    26879                 0.603%            0.544%
512           R    23771                 0.533%            0.481%
136           R    23023                 0.517%            0.466%
80            R    19380                 0.435%            0.392%
152           R    17712                 0.397%            0.359%
96            R    16452                 0.369%            0.333%
168           R    13796                 0.310%            0.279%
112           R    13675                 0.307%            0.277%
128           R    12544                 0.281%            0.254%
184           R    10792                 0.242%            0.218%
144           R    9689                  0.217%            0.196%
200           R    8604                  0.193%            0.174%
160           R    7951                  0.178%            0.161%
192           R    7428                  0.167%            0.150%
216           R    7364                  0.165%            0.149%
176           R    6690                  0.150%            0.135%
232           R    5938                  0.133%            0.120%
208           R    4894                  0.110%            0.099%
248           R    4704                  0.106%            0.095%
240           R    4307                  0.097%            0.087%
224           R    4179                  0.094%            0.085%
264           R    2172                  0.049%            0.044%
280           R    1880                  0.042%            0.038%
296           R    1578                  0.035%            0.032%
272           R    1358                  0.030%            0.027%
312           R    1324                  0.030%            0.027%
288           R    1244                  0.028%            0.025%
328           R    1121                  0.025%            0.023%
304           R    1087                  0.024%            0.022%
344           R    991                   0.022%            0.020%
320           R    952                   0.021%            0.019%
360           R    874                   0.020%            0.018%
336           R    867                   0.019%            0.018%
352           R    825                   0.019%            0.017%
384           R    802                   0.018%            0.016%
376           R    790                   0.018%            0.016%
408           W    777                   0.161%            0.016%
368           R    719                   0.016%            0.015%
392           R    684                   0.015%            0.014%
416           W    640                   0.132%            0.013%
408           R    627                   0.014%            0.013%
400           R    602                   0.014%            0.012%
424           R    549                   0.012%            0.011%
