Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sda/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1020272              51.516%           46.145%
16            R    358236               18.088%           16.202%
8             R    197164                9.955%            8.917%
1024          W    166976               72.429%            7.552%
40            R    62601                 3.161%            2.831%
32            R    44688                 2.256%            2.021%
56            R    44397                 2.242%            2.008%
8             W    33806                14.664%            1.529%
72            R    32087                 1.620%            1.451%
1016          W    24949                10.822%            1.128%
256           R    24239                 1.224%            1.096%
88            R    23931                 1.208%            1.082%
104           R    18077                 0.913%            0.818%
64            R    17926                 0.905%            0.811%
48            R    17132                 0.865%            0.775%
120           R    14299                 0.722%            0.647%
80            R    10889                 0.550%            0.492%
136           R    10434                 0.527%            0.472%
96            R    9135                  0.461%            0.413%
152           R    8109                  0.409%            0.367%
112           R    7733                  0.390%            0.350%
128           R    7660                  0.387%            0.346%
168           R    6309                  0.319%            0.285%
144           R    5135                  0.259%            0.232%
184           R    5047                  0.255%            0.228%
160           R    4393                  0.222%            0.199%
200           R    3840                  0.194%            0.174%
176           R    3741                  0.189%            0.169%
216           R    3654                  0.185%            0.165%
192           R    3376                  0.170%            0.153%
208           R    2804                  0.142%            0.127%
240           R    2676                  0.135%            0.121%
224           R    2413                  0.122%            0.109%
232           R    2412                  0.122%            0.109%
248           R    1860                  0.094%            0.084%
512           R    459                   0.023%            0.021%
408           W    339                   0.147%            0.015%
264           R    338                   0.017%            0.015%
32            W    320                   0.139%            0.014%
416           W    268                   0.116%            0.012%
280           R    260                   0.013%            0.012%
64            W    248                   0.108%            0.011%
296           R    224                   0.011%            0.010%
312           R    205                   0.010%            0.009%
272           R    200                   0.010%            0.009%
22            W    177                   0.077%            0.008%
288           R    167                   0.008%            0.008%
304           R    166                   0.008%            0.008%
3             W    163                   0.071%            0.007%
344           R    153                   0.008%            0.007%
328           R    145                   0.007%            0.007%
23            W    143                   0.062%            0.006%
16            W    137                   0.059%            0.006%
320           R    129                   0.007%            0.006%
400           W    127                   0.055%            0.006%
336           R    127                   0.006%            0.006%
24            W    127                   0.055%            0.006%
360           R    121                   0.006%            0.005%
21            W    110                   0.048%            0.005%
384           R    96                    0.005%            0.004%
376           R    94                    0.005%            0.004%
368           R    94                    0.005%            0.004%
12            W    92                    0.040%            0.004%
20            W    84                    0.036%            0.004%
392           R    83                    0.004%            0.004%
352           R    82                    0.004%            0.004%
25            W    80                    0.035%            0.004%
408           R    77                    0.004%            0.003%
424           R    76                    0.004%            0.003%
96            W    71                    0.031%            0.003%
392           W    71                    0.031%            0.003%
1             W    71                    0.031%            0.003%
11            W    71                    0.031%            0.003%
14            W    64                    0.028%            0.003%
13            W    64                    0.028%            0.003%
400           R    62                    0.003%            0.003%
19            W    59                    0.026%            0.003%
440           R    58                    0.003%            0.003%
416           R    57                    0.003%            0.003%
26            W    56                    0.024%            0.003%
456           R    54                    0.003%            0.002%
120           W    54                    0.023%            0.002%
472           R    52                    0.003%            0.002%
896           W    51                    0.022%            0.002%
904           W    50                    0.022%            0.002%
112           W    50                    0.022%            0.002%
888           W    49                    0.021%            0.002%
720           W    49                    0.021%            0.002%
464           R    49                    0.002%            0.002%
952           W    48                    0.021%            0.002%
424           W    48                    0.021%            0.002%
920           W    47                    0.020%            0.002%
712           W    46                    0.020%            0.002%
2             W    44                    0.019%            0.002%
27            W    43                    0.019%            0.002%
136           W    43                    0.019%            0.002%
432           R    40                    0.002%            0.002%
18            W    40                    0.017%            0.002%
728           W    37                    0.016%            0.002%
29            W    37                    0.016%            0.002%
504           R    36                    0.002%            0.002%
744           W    34                    0.015%            0.002%
448           R    34                    0.002%            0.002%
17            W    34                    0.015%            0.002%
30            W    31                    0.013%            0.001%
72            W    29                    0.013%            0.001%
480           R    28                    0.001%            0.001%
10            W    28                    0.012%            0.001%
4             W    27                    0.012%            0.001%
40            W    27                    0.012%            0.001%
48            W    26                    0.011%            0.001%
31            W    26                    0.011%            0.001%
28            W    26                    0.011%            0.001%
488           R    24                    0.001%            0.001%
33            W    24                    0.010%            0.001%
15            W    23                    0.010%            0.001%
736           W    22                    0.010%            0.001%
56            W    21                    0.009%            0.001%
88            W    19                    0.008%            0.001%
