Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sdb/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    2353288              52.661%           48.357%
16            R    978190               21.890%           20.101%
8             R    473713               10.601%            9.734%
1024          W    290364               73.014%            5.967%
40            R    114094                2.553%            2.345%
56            R    81350                 1.820%            1.672%
32            R    78400                 1.754%            1.611%
72            R    59996                 1.343%            1.233%
8             W    57834                14.543%            1.188%
88            R    45551                 1.019%            0.936%
1016          W    42185                10.608%            0.867%
104           R    34650                 0.775%            0.712%
120           R    26483                 0.593%            0.544%
48            R    26146                 0.585%            0.537%
64            R    21892                 0.490%            0.450%
136           R    19629                 0.439%            0.403%
80            R    16354                 0.366%            0.336%
152           R    14672                 0.328%            0.301%
96            R    13496                 0.302%            0.277%
168           R    11045                 0.247%            0.227%
112           R    10951                 0.245%            0.225%
256           R    10869                 0.243%            0.223%
128           R    9550                  0.214%            0.196%
184           R    8361                  0.187%            0.172%
144           R    7303                  0.163%            0.150%
200           R    6276                  0.140%            0.129%
160           R    5927                  0.133%            0.122%
216           R    5313                  0.119%            0.109%
192           R    5150                  0.115%            0.106%
176           R    4693                  0.105%            0.096%
232           R    3626                  0.081%            0.075%
208           R    2982                  0.067%            0.061%
248           R    2749                  0.062%            0.056%
224           R    2513                  0.056%            0.052%
240           R    2303                  0.052%            0.047%
264           R    1460                  0.033%            0.030%
280           R    1096                  0.025%            0.023%
296           R    842                   0.019%            0.017%
272           R    769                   0.017%            0.016%
312           R    663                   0.015%            0.014%
512           R    661                   0.015%            0.014%
288           R    643                   0.014%            0.013%
408           W    590                   0.148%            0.012%
328           R    532                   0.012%            0.011%
304           R    494                   0.011%            0.010%
416           W    472                   0.119%            0.010%
320           R    445                   0.010%            0.009%
344           R    434                   0.010%            0.009%
336           R    358                   0.008%            0.007%
360           R    354                   0.008%            0.007%
64            W    320                   0.080%            0.007%
352           R    295                   0.007%            0.006%
376           R    263                   0.006%            0.005%
384           R    246                   0.006%            0.005%
368           R    240                   0.005%            0.005%
32            W    218                   0.055%            0.004%
3             W    210                   0.053%            0.004%
16            W    191                   0.048%            0.004%
392           R    182                   0.004%            0.004%
400           R    168                   0.004%            0.003%
26            W    163                   0.041%            0.003%
14            W    163                   0.041%            0.003%
408           R    155                   0.003%            0.003%
28            W    153                   0.038%            0.003%
400           W    147                   0.037%            0.003%
29            W    141                   0.035%            0.003%
424           R    140                   0.003%            0.003%
416           R    139                   0.003%            0.003%
27            W    139                   0.035%            0.003%
25            W    139                   0.035%            0.003%
24            W    129                   0.032%            0.003%
744           W    128                   0.032%            0.003%
96            W    122                   0.031%            0.003%
120           W    112                   0.028%            0.002%
30            W    110                   0.028%            0.002%
920           W    107                   0.027%            0.002%
424           W    106                   0.027%            0.002%
31            W    106                   0.027%            0.002%
112           W    104                   0.026%            0.002%
904           W    102                   0.026%            0.002%
896           W    102                   0.026%            0.002%
440           R    102                   0.002%            0.002%
952           W    96                    0.024%            0.002%
15            W    95                    0.024%            0.002%
432           R    92                    0.002%            0.002%
888           W    91                    0.023%            0.002%
736           W    91                    0.023%            0.002%
448           R    87                    0.002%            0.002%
136           W    84                    0.021%            0.002%
464           R    81                    0.002%            0.002%
456           R    81                    0.002%            0.002%
1             W    79                    0.020%            0.002%
33            W    78                    0.020%            0.002%
34            W    77                    0.019%            0.002%
4             W    74                    0.019%            0.002%
23            W    72                    0.018%            0.001%
22            W    66                    0.017%            0.001%
472           R    65                    0.001%            0.001%
20            W    65                    0.016%            0.001%
480           R    60                    0.001%            0.001%
35            W    60                    0.015%            0.001%
36            W    54                    0.014%            0.001%
13            W    53                    0.013%            0.001%
9             W    51                    0.013%            0.001%
21            W    49                    0.012%            0.001%
128           W    48                    0.012%            0.001%
728           W    46                    0.012%            0.001%
7             W    43                    0.011%            0.001%
392           W    43                    0.011%            0.001%
6             W    41                    0.010%            0.001%
37            W    39                    0.010%            0.001%
10            W    38                    0.010%            0.001%
40            W    36                    0.009%            0.001%
2             W    36                    0.009%            0.001%
712           W    35                    0.009%            0.001%
18            W    34                    0.009%            0.001%
752           W    33                    0.008%            0.001%
48            W    33                    0.008%            0.001%
504           R    32                    0.001%            0.001%
17            W    31                    0.008%            0.001%
720           W    30                    0.008%            0.001%
496           R    30                    0.001%            0.001%
19            W    30                    0.008%            0.001%
488           R    27                    0.001%            0.001%
42            W    27                    0.007%            0.001%
11            W    27                    0.007%            0.001%
80            W    26                    0.007%            0.001%
432           W    25                    0.006%            0.001%
38            W    25                    0.006%            0.001%
12            W    25                    0.006%            0.001%
43            W    24                    0.006%            0.000%
39            W    23                    0.006%            0.000%
160           W    23                    0.006%            0.000%
45            W    21                    0.005%            0.000%
44            W    21                    0.005%            0.000%
5             W    19                    0.005%            0.000%
41            W    18                    0.005%            0.000%
152           W    18                    0.005%            0.000%
776           W    15                    0.004%            0.000%
768           W    15                    0.004%            0.000%
88            W    14                    0.004%            0.000%
672           W    14                    0.004%            0.000%
592           W    14                    0.004%            0.000%
536           W    14                    0.004%            0.000%
192           W    14                    0.004%            0.000%
824           W    13                    0.003%            0.000%
256           W    13                    0.003%            0.000%
144           W    13                    0.003%            0.000%
984           W    12                    0.003%            0.000%
976           W    12                    0.003%            0.000%
688           W    12                    0.003%            0.000%
352           W    12                    0.003%            0.000%
328           W    12                    0.003%            0.000%
288           W    12                    0.003%            0.000%
224           W    12                    0.003%            0.000%
216           W    12                    0.003%            0.000%
872           W    11                    0.003%            0.000%
680           W    11                    0.003%            0.000%
664           W    11                    0.003%            0.000%
624           W    11                    0.003%            0.000%
47            W    11                    0.003%            0.000%
472           W    11                    0.003%            0.000%
296           W    11                    0.003%            0.000%
264           W    11                    0.003%            0.000%
104           W    11                    0.003%            0.000%
928           W    10                    0.003%            0.000%
56            W    10                    0.003%            0.000%
46            W    10                    0.003%            0.000%
384           W    10                    0.003%            0.000%
336           W    10                    0.003%            0.000%
208           W    10                    0.003%            0.000%
176           W    10                    0.003%            0.000%
864           W    9                     0.002%            0.000%
784           W    9                     0.002%            0.000%
72            W    9                     0.002%            0.000%
544           W    9                     0.002%            0.000%
53            W    9                     0.002%            0.000%
49            W    9                     0.002%            0.000%
464           W    9                     0.002%            0.000%
360           W    9                     0.002%            0.000%
320           W    9                     0.002%            0.000%
248           W    9                     0.002%            0.000%
968           W    8                     0.002%            0.000%
912           W    8                     0.002%            0.000%
832           W    8                     0.002%            0.000%
800           W    8                     0.002%            0.000%
760           W    8                     0.002%            0.000%
648           W    8                     0.002%            0.000%
640           W    8                     0.002%            0.000%
632           W    8                     0.002%            0.000%
616           W    8                     0.002%            0.000%
576           W    8                     0.002%            0.000%
512           W    8                     0.002%            0.000%
50            W    8                     0.002%            0.000%
456           W    8                     0.002%            0.000%
232           W    8                     0.002%            0.000%
1             R    8                     0.000%            0.000%
184           W    8                     0.002%            0.000%
1000          W    8                     0.002%            0.000%
960           W    7                     0.002%            0.000%
944           W    7                     0.002%            0.000%
816           W    7                     0.002%            0.000%
584           W    7                     0.002%            0.000%
528           W    7                     0.002%            0.000%
504           W    7                     0.002%            0.000%
496           W    7                     0.002%            0.000%
480           W    7                     0.002%            0.000%
448           W    7                     0.002%            0.000%
440           W    7                     0.002%            0.000%
304           W    7                     0.002%            0.000%
272           W    7                     0.002%            0.000%
240           W    7                     0.002%            0.000%
856           W    6                     0.002%            0.000%
792           W    6                     0.002%            0.000%
600           W    6                     0.002%            0.000%
59            W    6                     0.002%            0.000%
552           W    6                     0.002%            0.000%
54            W    6                     0.002%            0.000%
52            W    6                     0.002%            0.000%
344           W    6                     0.002%            0.000%
312           W    6                     0.002%            0.000%
200           W    6                     0.002%            0.000%
1008          W    6                     0.002%            0.000%
840           W    5                     0.001%            0.000%
808           W    5                     0.001%            0.000%
696           W    5                     0.001%            0.000%
61            W    5                     0.001%            0.000%
60            W    5                     0.001%            0.000%
488           W    5                     0.001%            0.000%
168           W    5                     0.001%            0.000%
