procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 2  0       900156     18020524        37056     43541996    0    0   405   309    1    0   0   0  99   1   0 2018-09-25 09:34:03
 1  0       900156     26994604          692     34593468    0    0  1671   367 1872 2806   3   2  94   1   0 2018-09-25 09:34:06
 1  0       900156     49487948          692     12102804    0    0   236     0 1765 3027   0   4  95   0   0 2018-09-25 09:34:09
 0  3       900156     61255208         1852       350520    0    0  1251    17 1770 2967   0   3  95   2   0 2018-09-25 09:34:12
 1  1       900156     61206404         5680       373328    0    0  8648     0 2595 3612   1   1  93   5   0 2018-09-25 09:34:15
 0  1       900156     61011444         7320       389148    0    0  6087    92 3487 15624   8   1  90   2   0 2018-09-25 09:34:18
 1  0       900156     60878984        11292       399576    0    0  4605   580 7927 9211   5   0  91   4   0 2018-09-25 09:34:21
 1  0       900156     60688964        12292       409736    0    0  3591    81 13164 9053  12   1  86   2   0 2018-09-25 09:34:24
 0  1       900156     60617808        12520       421976    0    0  4047   107 30507 17452  15   1  83   1   0 2018-09-25 09:34:27
 3  0       900156     61092164        15344       446148    0    0  4201  1976 6454 10864   8   1  91   1   0 2018-09-25 09:34:30
 2 23       900156     59382748        15352      1413488    0    0 320338    84 24782 34820   5   3  52  40   0 2018-09-25 09:34:33
 4 21       900156     58367784        15356      2356920    0    0 301980     9 46064 53450   6   3  31  60   0 2018-09-25 09:34:36
 1 24       900156     57410064        15364      3311944    0    0 308115     8 43654 54482   6   3  30  61   0 2018-09-25 09:34:39
 4 21       900156     56361716        15364      4255100    0    0 305319   161 46760 54526   7   3  34  56   0 2018-09-25 09:34:42
 3 23       900156     55410352        15372      5197696    0    0 307293  3052 111392 54950   7   4  22  67   0 2018-09-25 09:34:45
 2 23       900156     54470484        15372      6135352    0    0 307592     0 90678 55142   7   4  22  68   0 2018-09-25 09:34:48
 5 22       900156     53539820        15380      7065020    0    0 305408    44 51565 55441   6   3  25  66   0 2018-09-25 09:34:51
