Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sda/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219545               78.050%           78.048%
8             W    30591                10.875%           10.875%
1016          W    24232                 8.615%            8.614%
3             W    659                   0.234%            0.234%
896           W    415                   0.148%            0.148%
32            W    395                   0.140%            0.140%
416           W    277                   0.098%            0.098%
408           W    233                   0.083%            0.083%
16            W    231                   0.082%            0.082%
48            W    220                   0.078%            0.078%
984           W    210                   0.075%            0.075%
968           W    209                   0.074%            0.074%
928           W    209                   0.074%            0.074%
88            W    206                   0.073%            0.073%
112           W    206                   0.073%            0.073%
120           W    205                   0.073%            0.073%
20            W    138                   0.049%            0.049%
824           W    137                   0.049%            0.049%
21            W    136                   0.048%            0.048%
15            W    134                   0.048%            0.048%
192           W    132                   0.047%            0.047%
17            W    124                   0.044%            0.044%
13            W    122                   0.043%            0.043%
2             W    109                   0.039%            0.039%
12            W    109                   0.039%            0.039%
19            W    94                    0.033%            0.033%
14            W    94                    0.033%            0.033%
23            W    93                    0.033%            0.033%
22            W    91                    0.032%            0.032%
18            W    88                    0.031%            0.031%
7             W    81                    0.029%            0.029%
6             W    81                    0.029%            0.029%
816           W    80                    0.028%            0.028%
11            W    77                    0.027%            0.027%
200           W    71                    0.025%            0.025%
24            W    65                    0.023%            0.023%
64            W    64                    0.023%            0.023%
728           W    56                    0.020%            0.020%
26            W    55                    0.020%            0.020%
25            W    51                    0.018%            0.018%
1             W    40                    0.014%            0.014%
27            W    34                    0.012%            0.012%
680           W    28                    0.010%            0.010%
672           W    26                    0.009%            0.009%
10            W    25                    0.009%            0.009%
688           W    24                    0.009%            0.009%
744           W    22                    0.008%            0.008%
656           W    21                    0.007%            0.007%
696           W    20                    0.007%            0.007%
648           W    20                    0.007%            0.007%
752           W    19                    0.007%            0.007%
840           W    18                    0.006%            0.006%
736           W    18                    0.006%            0.006%
600           W    18                    0.006%            0.006%
56            W    18                    0.006%            0.006%
72            W    17                    0.006%            0.006%
712           W    17                    0.006%            0.006%
664           W    17                    0.006%            0.006%
640           W    17                    0.006%            0.006%
80            W    16                    0.006%            0.006%
624           W    16                    0.006%            0.006%
616           W    16                    0.006%            0.006%
464           W    16                    0.006%            0.006%
9             W    15                    0.005%            0.005%
632           W    15                    0.005%            0.005%
720           W    14                    0.005%            0.005%
5             W    13                    0.005%            0.005%
768           W    12                    0.004%            0.004%
584           W    12                    0.004%            0.004%
568           W    12                    0.004%            0.004%
