Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sda/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1163923              55.331%           50.598%
16            R    438339               20.838%           19.056%
8             R    196320                9.333%            8.534%
1024          W    143299               72.825%            6.230%
40            R    54319                 2.582%            2.361%
32            R    38174                 1.815%            1.660%
56            R    37820                 1.798%            1.644%
8             W    28605                14.537%            1.244%
72            R    27031                 1.285%            1.175%
1016          W    20846                10.594%            0.906%
88            R    20116                 0.956%            0.874%
104           R    14821                 0.705%            0.644%
48            R    11602                 0.552%            0.504%
120           R    11047                 0.525%            0.480%
256           R    10754                 0.511%            0.467%
64            R    9500                  0.452%            0.413%
136           R    7990                  0.380%            0.347%
80            R    6968                  0.331%            0.303%
152           R    5976                  0.284%            0.260%
96            R    5658                  0.269%            0.246%
112           R    4790                  0.228%            0.208%
168           R    4464                  0.212%            0.194%
128           R    4005                  0.190%            0.174%
184           R    3391                  0.161%            0.147%
144           R    3037                  0.144%            0.132%
216           R    2545                  0.121%            0.111%
200           R    2521                  0.120%            0.110%
160           R    2385                  0.113%            0.104%
192           R    2245                  0.107%            0.098%
176           R    2169                  0.103%            0.094%
232           R    1579                  0.075%            0.069%
208           R    1293                  0.061%            0.056%
248           R    1171                  0.056%            0.051%
240           R    1115                  0.053%            0.048%
224           R    1090                  0.052%            0.047%
512           R    741                   0.035%            0.032%
264           R    545                   0.026%            0.024%
280           R    435                   0.021%            0.019%
296           R    317                   0.015%            0.014%
312           R    308                   0.015%            0.013%
272           R    306                   0.015%            0.013%
408           W    268                   0.136%            0.012%
288           R    266                   0.013%            0.012%
32            W    241                   0.122%            0.010%
328           R    239                   0.011%            0.010%
304           R    233                   0.011%            0.010%
64            W    215                   0.109%            0.009%
416           W    199                   0.101%            0.009%
344           R    194                   0.009%            0.008%
320           R    158                   0.008%            0.007%
336           R    156                   0.007%            0.007%
3             W    140                   0.071%            0.006%
352           R    140                   0.007%            0.006%
16            W    135                   0.069%            0.006%
360           R    125                   0.006%            0.005%
376           R    124                   0.006%            0.005%
384           R    118                   0.006%            0.005%
368           R    116                   0.006%            0.005%
392           R    98                    0.005%            0.004%
400           W    93                    0.047%            0.004%
400           R    93                    0.004%            0.004%
424           R    91                    0.004%            0.004%
408           R    75                    0.004%            0.003%
1             W    75                    0.038%            0.003%
26            W    74                    0.038%            0.003%
14            W    74                    0.038%            0.003%
25            W    72                    0.037%            0.003%
424           W    70                    0.036%            0.003%
96            W    68                    0.035%            0.003%
416           R    67                    0.003%            0.003%
432           R    66                    0.003%            0.003%
24            W    65                    0.033%            0.003%
440           R    64                    0.003%            0.003%
744           W    61                    0.031%            0.003%
448           R    59                    0.003%            0.003%
120           W    58                    0.029%            0.003%
2             W    56                    0.028%            0.002%
112           W    56                    0.028%            0.002%
952           W    55                    0.028%            0.002%
896           W    55                    0.028%            0.002%
480           R    54                    0.003%            0.002%
920           W    53                    0.027%            0.002%
27            W    52                    0.026%            0.002%
23            W    52                    0.026%            0.002%
472           R    50                    0.002%            0.002%
392           W    50                    0.025%            0.002%
904           W    49                    0.025%            0.002%
888           W    46                    0.023%            0.002%
29            W    46                    0.023%            0.002%
20            W    46                    0.023%            0.002%
18            W    46                    0.023%            0.002%
28            W    44                    0.022%            0.002%
456           R    43                    0.002%            0.002%
31            W    42                    0.021%            0.002%
21            W    42                    0.021%            0.002%
30            W    41                    0.021%            0.002%
464           R    40                    0.002%            0.002%
22            W    40                    0.020%            0.002%
34            W    39                    0.020%            0.002%
19            W    35                    0.018%            0.002%
17            W    35                    0.018%            0.002%
15            W    35                    0.018%            0.002%
40            W    33                    0.017%            0.001%
736           W    32                    0.016%            0.001%
