procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0       900156     17788628        36844     43749068    0    0   419   307    0    0   0   0  99   1   0 2018-09-25 11:58:53
 1  0       900156     24580564          564     36978832    0    0    16  1163 1715 2763   2   2  94   1   0 2018-09-25 11:58:56
 1  0       900156     51138272          812     10424468    0    0   369     5 1727 2983   0   4  95   0   0 2018-09-25 11:58:59
 1  1       900156     61226396         3424       350444    0    0  2995    16 1888 2828   0   2  94   4   0 2018-09-25 11:59:02
 0  2       900156     61168176         6052       375768    0    0  9168     1 2486 3777   2   1  94   4   0 2018-09-25 11:59:05
 0  2       900156     61152440         6104       384572    0    0  2836    68 1638 4124   0   0  95   5   0 2018-09-25 11:59:08
 0  1       900156     60972004         7612       391144    0    0  2693    33 3114 14141   7   1  90   2   0 2018-09-25 11:59:11
 3  0       900156     60762936        11176       403424    0    0  5287     7 15743 9739   8   1  90   2   0 2018-09-25 11:59:14
 3  0       900156     60642392        12160       418436    0    0  5345    40 8433 9470  12   0  86   2   0 2018-09-25 11:59:17
 0  1       900156     60628248        12468       423836    0    0  1736    69 26959 17152  15   1  83   1   0 2018-09-25 11:59:20
 0 13       900156     60960504        15296       497924    0    0 20926  2047 9958 13110   9   1  86   4   0 2018-09-25 11:59:23
 2 19       900156     59270576        15300      1466124    0    0 319172    35 28413 37190   5   3  52  40   0 2018-09-25 11:59:26
 2 19       900156     58309500        15312      2422364    0    0 306069    61 35639 53970   5   3  31  61   0 2018-09-25 11:59:29
 4 18       900156     57355688        15320      3376148    0    0 307535   200 38654 54445   6   3  31  60   0 2018-09-25 11:59:32
 4 17       900156     56405396        15328      4321036    0    0 306944    92 83413 55071   7   3  34  56   0 2018-09-25 11:59:35
 3 18       900156     55461648        15340      5260448    0    0 306443    17 100966 55011   7   3  32  58   0 2018-09-25 11:59:38
 6 16       900156     54530020        15340      6203444    0    0 307799   325 50238 55463   6   3  36  54   0 2018-09-25 11:59:41
 8 17       900156     53558928        15348      7117620    0    0 300839    31 37960 54977   8   3  40  49   0 2018-09-25 11:59:44
 2 19       900156     52477168        15348      8026424    0    0 298341     0 29743 54354   8   4  47  42   0 2018-09-25 11:59:47
 1 20       900156     51434284        15356      8947928    0    0 304061     7 43071 55233   7   3  49  40   0 2018-09-25 11:59:50
 1 20       900156     50376912        15356      9869572    0    0 304700   159 96089 55503   8   4  47  40   0 2018-09-25 11:59:53
 3 18       900156     49301504        15364     10785536    0    0 303471  2903 36944 55655   7   3  48  41   0 2018-09-25 11:59:56
 1 20       900156     48726352        15364     11356328    0    0 188641    21 25933 35617   5   2  48  45   0 2018-09-25 11:59:59
 3 18       900156     48012752        15372     11874928    0    0 172043   101 33453 33054   4   2  55  39   0 2018-09-25 12:00:02
 2 20       900156     47087132        15380     12801580    0    0 307136    15 30157 56446   7   4  51  38   0 2018-09-25 12:00:05
 3 19       900156     46166616        15380     13721040    0    0 305797    81 28445 56483   7   3  51  38   0 2018-09-25 12:00:08
 1 20       900156     45255608        15388     14631764    0    0 302744    53 29984 56420   7   4  43  46   0 2018-09-25 12:00:11
 2 19       900156     44347320        15388     15539924    0    0 301560     0 30925 56546   8   4  43  45   0 2018-09-25 12:00:14
 3 18       900156     43435952        15396     16452468    0    0 302925     8 28058 56755   8   4  48  40   0 2018-09-25 12:00:17
 3 18       900156     42535328        15396     17352388    0    0 299752     0 29546 56563   8   4  45  43   0 2018-09-25 12:00:20
 4 18       900156     41630604        15404     18257928    0    0 301128    13 29027 57163   8   4  45  44   0 2018-09-25 12:00:23
 2 19       900156     40723640        15404     19162352    0    0 301761    17 30211 57148   9   4  43  45   0 2018-09-25 12:00:26
 3 18       900156     39817956        15412     20068680    0    0 301453    19 27276 57527   8   3  49  39   0 2018-09-25 12:00:29
 2 19       900156     38922036        15420     20963440    0    0 298091    68 28761 57492   9   3  44  44   0 2018-09-25 12:00:32
