Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1528924              40.004%           35.390%
16            R    892339               23.348%           20.655%
8             R    684697               17.915%           15.848%
1024          W    360638               72.366%            8.348%
40            R    133552                3.494%            3.091%
256           R    89273                 2.336%            2.066%
32            R    83008                 2.172%            1.921%
56            R    82650                 2.163%            1.913%
8             W    73475                14.744%            1.701%
1016          W    54601                10.956%            1.264%
72            R    51927                 1.359%            1.202%
88            R    35009                 0.916%            0.810%
48            R    28679                 0.750%            0.664%
64            R    26565                 0.695%            0.615%
104           R    24078                 0.630%            0.557%
512           R    23523                 0.615%            0.544%
120           R    17274                 0.452%            0.400%
80            R    14904                 0.390%            0.345%
136           R    12160                 0.318%            0.281%
96            R    11642                 0.305%            0.269%
112           R    9222                  0.241%            0.213%
152           R    8909                  0.233%            0.206%
128           R    8746                  0.229%            0.202%
168           R    6716                  0.176%            0.155%
144           R    5695                  0.149%            0.132%
184           R    5328                  0.139%            0.123%
160           R    4752                  0.124%            0.110%
200           R    4160                  0.109%            0.096%
176           R    4078                  0.107%            0.094%
192           R    3722                  0.097%            0.086%
216           R    3711                  0.097%            0.086%
208           R    2983                  0.078%            0.069%
240           R    2923                  0.076%            0.068%
232           R    2646                  0.069%            0.061%
224           R    2589                  0.068%            0.060%
248           R    2049                  0.054%            0.047%
408           W    849                   0.170%            0.020%
416           W    779                   0.156%            0.018%
12            W    363                   0.073%            0.008%
64            W    351                   0.070%            0.008%
23            W    327                   0.066%            0.008%
264           R    324                   0.008%            0.007%
22            W    324                   0.065%            0.007%
24            W    316                   0.063%            0.007%
32            W    315                   0.063%            0.007%
3             W    274                   0.055%            0.006%
280           R    272                   0.007%            0.006%
25            W    247                   0.050%            0.006%
16            W    241                   0.048%            0.006%
11            W    222                   0.045%            0.005%
312           R    203                   0.005%            0.005%
272           R    201                   0.005%            0.005%
21            W    199                   0.040%            0.005%
296           R    181                   0.005%            0.004%
288           R    168                   0.004%            0.004%
328           R    157                   0.004%            0.004%
26            W    155                   0.031%            0.004%
400           W    150                   0.030%            0.003%
304           R    150                   0.004%            0.003%
96            W    149                   0.030%            0.003%
384           R    145                   0.004%            0.003%
344           R    141                   0.004%            0.003%
20            W    140                   0.028%            0.003%
504           W    135                   0.027%            0.003%
336           R    134                   0.004%            0.003%
13            W    134                   0.027%            0.003%
376           R    127                   0.003%            0.003%
320           R    127                   0.003%            0.003%
352           R    123                   0.003%            0.003%
712           W    122                   0.024%            0.003%
27            W    116                   0.023%            0.003%
1             W    113                   0.023%            0.003%
408           R    110                   0.003%            0.003%
28            W    110                   0.022%            0.003%
360           R    103                   0.003%            0.002%
728           W    101                   0.020%            0.002%
120           W    99                    0.020%            0.002%
112           W    98                    0.020%            0.002%
424           W    95                    0.019%            0.002%
896           W    93                    0.019%            0.002%
29            W    93                    0.019%            0.002%
136           W    92                    0.018%            0.002%
904           W    91                    0.018%            0.002%
744           W    91                    0.018%            0.002%
392           R    90                    0.002%            0.002%
920           W    89                    0.018%            0.002%
952           W    88                    0.018%            0.002%
2             W    88                    0.018%            0.002%
30            W    87                    0.017%            0.002%
19            W    82                    0.016%            0.002%
31            W    80                    0.016%            0.002%
18            W    75                    0.015%            0.002%
456           R    74                    0.002%            0.002%
440           R    71                    0.002%            0.002%
424           R    71                    0.002%            0.002%
400           R    69                    0.002%            0.002%
888           W    68                    0.014%            0.002%
416           R    67                    0.002%            0.002%
720           W    64                    0.013%            0.001%
368           R    64                    0.002%            0.001%
10            W    55                    0.011%            0.001%
472           R    54                    0.001%            0.001%
128           W    53                    0.011%            0.001%
432           R    48                    0.001%            0.001%
448           R    47                    0.001%            0.001%
392           W    47                    0.009%            0.001%
48            W    44                    0.009%            0.001%
464           R    41                    0.001%            0.001%
34            W    40                    0.008%            0.001%
33            W    39                    0.008%            0.001%
480           R    37                    0.001%            0.001%
17            W    36                    0.007%            0.001%
14            W    36                    0.007%            0.001%
160           W    34                    0.007%            0.001%
488           R    33                    0.001%            0.001%
15            W    31                    0.006%            0.001%
9             W    30                    0.006%            0.001%
736           W    30                    0.006%            0.001%
880           W    29                    0.006%            0.001%
752           W    29                    0.006%            0.001%
4             W    29                    0.006%            0.001%
256           W    28                    0.006%            0.001%
56            W    27                    0.005%            0.001%
504           R    27                    0.001%            0.001%
45            W    26                    0.005%            0.001%
49            W    24                    0.005%            0.001%
43            W    23                    0.005%            0.001%
88            W    22                    0.004%            0.001%
80            W    22                    0.004%            0.001%
72            W    22                    0.004%            0.001%
40            W    22                    0.004%            0.001%
7             W    21                    0.004%            0.000%
51            W    21                    0.004%            0.000%
50            W    21                    0.004%            0.000%
47            W    21                    0.004%            0.000%
5             W    20                    0.004%            0.000%
38            W    20                    0.004%            0.000%
6             W    19                    0.004%            0.000%
36            W    19                    0.004%            0.000%
44            W    18                    0.004%            0.000%
42            W    18                    0.004%            0.000%
39            W    18                    0.004%            0.000%
224           W    18                    0.004%            0.000%
192           W    18                    0.004%            0.000%
288           W    17                    0.003%            0.000%
54            W    16                    0.003%            0.000%
46            W    16                    0.003%            0.000%
41            W    16                    0.003%            0.000%
992           W    15                    0.003%            0.000%
55            W    15                    0.003%            0.000%
384           W    15                    0.003%            0.000%
984           W    14                    0.003%            0.000%
960           W    14                    0.003%            0.000%
584           W    14                    0.003%            0.000%
