Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    274066               43.130%           33.299%
1024          W    135923               72.445%           16.514%
16            R    133186               20.960%           16.182%
8             R    95507                15.030%           11.604%
8             W    27032                14.408%            3.284%
256           R    26085                 4.105%            3.169%
1016          W    21005                11.195%            2.552%
40            R    18589                 2.925%            2.259%
512           R    14727                 2.318%            1.789%
32            R    13134                 2.067%            1.596%
56            R    12215                 1.922%            1.484%
72            R    8148                  1.282%            0.990%
88            R    5780                  0.910%            0.702%
64            R    4240                  0.667%            0.515%
48            R    4218                  0.664%            0.512%
104           R    4099                  0.645%            0.498%
120           R    2944                  0.463%            0.358%
80            R    2330                  0.367%            0.283%
136           R    2097                  0.330%            0.255%
96            R    1856                  0.292%            0.226%
152           R    1479                  0.233%            0.180%
112           R    1401                  0.220%            0.170%
128           R    1400                  0.220%            0.170%
168           R    972                   0.153%            0.118%
144           R    900                   0.142%            0.109%
184           R    728                   0.115%            0.088%
160           R    699                   0.110%            0.085%
216           R    582                   0.092%            0.071%
200           R    578                   0.091%            0.070%
176           R    546                   0.086%            0.066%
192           R    503                   0.079%            0.061%
208           R    360                   0.057%            0.044%
232           R    350                   0.055%            0.043%
240           R    341                   0.054%            0.041%
224           R    314                   0.049%            0.038%
416           W    248                   0.132%            0.030%
248           R    244                   0.038%            0.030%
408           W    196                   0.104%            0.024%
64            W    188                   0.100%            0.023%
3             W    147                   0.078%            0.018%
25            W    131                   0.070%            0.016%
32            W    127                   0.068%            0.015%
11            W    119                   0.063%            0.014%
424           W    110                   0.059%            0.013%
24            W    104                   0.055%            0.013%
23            W    101                   0.054%            0.012%
26            W    90                    0.048%            0.011%
896           W    78                    0.042%            0.009%
22            W    76                    0.041%            0.009%
21            W    76                    0.041%            0.009%
448           R    72                    0.011%            0.009%
120           W    69                    0.037%            0.008%
264           R    68                    0.011%            0.008%
432           W    67                    0.036%            0.008%
112           W    67                    0.036%            0.008%
736           W    66                    0.035%            0.008%
16            W    65                    0.035%            0.008%
13            W    63                    0.034%            0.008%
744           W    51                    0.027%            0.006%
320           R    50                    0.008%            0.006%
280           R    49                    0.008%            0.006%
20            W    46                    0.025%            0.006%
984           W    45                    0.024%            0.005%
2             W    45                    0.024%            0.005%
27            W    45                    0.024%            0.005%
56            W    42                    0.022%            0.005%
29            W    42                    0.022%            0.005%
28            W    42                    0.022%            0.005%
304           R    40                    0.006%            0.005%
296           R    39                    0.006%            0.005%
872           W    38                    0.020%            0.005%
904           W    37                    0.020%            0.004%
1008          W    37                    0.020%            0.004%
960           W    36                    0.019%            0.004%
288           R    36                    0.006%            0.004%
144           W    36                    0.019%            0.004%
1             W    35                    0.019%            0.004%
96            W    34                    0.018%            0.004%
312           R    34                    0.005%            0.004%
768           W    31                    0.017%            0.004%
920           W    30                    0.016%            0.004%
328           R    30                    0.005%            0.004%
272           R    30                    0.005%            0.004%
72            W    29                    0.015%            0.004%
48            W    29                    0.015%            0.004%
35            W    29                    0.015%            0.004%
344           R    29                    0.005%            0.004%
88            W    26                    0.014%            0.003%
752           W    26                    0.014%            0.003%
784           W    25                    0.013%            0.003%
432           R    25                    0.004%            0.003%
33            W    25                    0.013%            0.003%
30            W    25                    0.013%            0.003%
384           R    24                    0.004%            0.003%
376           R    24                    0.004%            0.003%
336           R    24                    0.004%            0.003%
392           R    23                    0.004%            0.003%
31            W    23                    0.012%            0.003%
360           R    22                    0.003%            0.003%
34            W    22                    0.012%            0.003%
968           W    21                    0.011%            0.003%
928           W    21                    0.011%            0.003%
352           R    20                    0.003%            0.002%
456           R    19                    0.003%            0.002%
400           W    19                    0.010%            0.002%
4             W    18                    0.010%            0.002%
472           R    18                    0.003%            0.002%
440           R    18                    0.003%            0.002%
40            W    18                    0.010%            0.002%
408           R    18                    0.003%            0.002%
400           R    18                    0.003%            0.002%
560           W    17                    0.009%            0.002%
464           R    17                    0.003%            0.002%
368           R    17                    0.003%            0.002%
14            W    16                    0.009%            0.002%
416           R    15                    0.002%            0.002%
12            W    15                    0.008%            0.002%
37            W    12                    0.006%            0.001%
36            W    12                    0.006%            0.001%
480           R    11                    0.002%            0.001%
392           W    11                    0.006%            0.001%
38            W    11                    0.006%            0.001%
440           W    9                     0.005%            0.001%
424           R    9                     0.001%            0.001%
18            W    9                     0.005%            0.001%
672           W    8                     0.004%            0.001%
5             W    8                     0.004%            0.001%
528           W    8                     0.004%            0.001%
39            W    8                     0.004%            0.001%
368           W    8                     0.004%            0.001%
10            W    8                     0.004%            0.001%
9             W    7                     0.004%            0.001%
944           W    7                     0.004%            0.001%
912           W    7                     0.004%            0.001%
808           W    7                     0.004%            0.001%
760           W    7                     0.004%            0.001%
1000          W    7                     0.004%            0.001%
992           W    6                     0.003%            0.001%
952           W    6                     0.003%            0.001%
648           W    6                     0.003%            0.001%
504           R    6                     0.001%            0.001%
496           W    6                     0.003%            0.001%
41            W    6                     0.003%            0.001%
128           W    6                     0.003%            0.001%
832           W    5                     0.003%            0.001%
7             W    5                     0.003%            0.001%
696           W    5                     0.003%            0.001%
496           R    5                     0.001%            0.001%
456           W    5                     0.003%            0.001%
184           W    5                     0.003%            0.001%
856           W    4                     0.002%            0.000%
824           W    4                     0.002%            0.000%
80            W    4                     0.002%            0.000%
6             W    4                     0.002%            0.000%
688           W    4                     0.002%            0.000%
592           W    4                     0.002%            0.000%
568           W    4                     0.002%            0.000%
552           W    4                     0.002%            0.000%
488           R    4                     0.001%            0.000%
464           W    4                     0.002%            0.000%
42            W    4                     0.002%            0.000%
328           W    4                     0.002%            0.000%
312           W    4                     0.002%            0.000%
296           W    4                     0.002%            0.000%
1             R    4                     0.001%            0.000%
19            W    4                     0.002%            0.000%
15            W    4                     0.002%            0.000%
152           W    4                     0.002%            0.000%
136           W    4                     0.002%            0.000%
976           W    3                     0.002%            0.000%
880           W    3                     0.002%            0.000%
864           W    3                     0.002%            0.000%
800           W    3                     0.002%            0.000%
792           W    3                     0.002%            0.000%
776           W    3                     0.002%            0.000%
720           W    3                     0.002%            0.000%
656           W    3                     0.002%            0.000%
632           W    3                     0.002%            0.000%
600           W    3                     0.002%            0.000%
576           W    3                     0.002%            0.000%
448           W    3                     0.002%            0.000%
344           W    3                     0.002%            0.000%
304           W    3                     0.002%            0.000%
232           W    3                     0.002%            0.000%
200           W    3                     0.002%            0.000%
192           W    3                     0.002%            0.000%
104           W    3                     0.002%            0.000%
888           W    2                     0.001%            0.000%
848           W    2                     0.001%            0.000%
728           W    2                     0.001%            0.000%
712           W    2                     0.001%            0.000%
640           W    2                     0.001%            0.000%
624           W    2                     0.001%            0.000%
616           W    2                     0.001%            0.000%
584           W    2                     0.001%            0.000%
544           W    2                     0.001%            0.000%
520           W    2                     0.001%            0.000%
384           W    2                     0.001%            0.000%
376           W    2                     0.001%            0.000%
360           W    2                     0.001%            0.000%
352           W    2                     0.001%            0.000%
320           W    2                     0.001%            0.000%
288           W    2                     0.001%            0.000%
256           W    2                     0.001%            0.000%
248           W    2                     0.001%            0.000%
240           W    2                     0.001%            0.000%
208           W    2                     0.001%            0.000%
17            W    2                     0.001%            0.000%
168           W    2                     0.001%            0.000%
840           W    1                     0.001%            0.000%
816           W    1                     0.001%            0.000%
704           W    1                     0.001%            0.000%
680           W    1                     0.001%            0.000%
664           W    1                     0.001%            0.000%
512           W    1                     0.001%            0.000%
504           W    1                     0.001%            0.000%
488           W    1                     0.001%            0.000%
480           W    1                     0.001%            0.000%
472           W    1                     0.001%            0.000%
46            W    1                     0.001%            0.000%
44            W    1                     0.001%            0.000%
43            W    1                     0.001%            0.000%
280           W    1                     0.001%            0.000%
264           W    1                     0.001%            0.000%
216           W    1                     0.001%            0.000%
160           W    1                     0.001%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 635436         [ 77.204%]
Total write I/Os: 187622         [ 22.796%]
Total read sectors : 30729540    [ 15.967%,   15004.658MB]
Total write sectors: 161728707   [ 84.033%,   78969.095MB]
