Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    167624               38.666%           26.526%
1024          W    143628               72.395%           22.729%
16            R    73291                16.906%           11.598%
256           R    56293                12.985%            8.908%
8             R    43728                10.087%            6.920%
8             W    28520                14.375%            4.513%
1016          W    22610                11.396%            3.578%
40            R    10196                 2.352%            1.614%
32            R    8028                  1.852%            1.270%
56            R    7153                  1.650%            1.132%
72            R    5678                  1.310%            0.899%
88            R    4727                  1.090%            0.748%
104           R    4110                  0.948%            0.650%
64            R    3904                  0.901%            0.618%
48            R    3646                  0.841%            0.577%
120           R    3583                  0.826%            0.567%
80            R    2935                  0.677%            0.464%
136           R    2851                  0.658%            0.451%
96            R    2575                  0.594%            0.407%
128           R    2564                  0.591%            0.406%
152           R    2516                  0.580%            0.398%
112           R    2344                  0.541%            0.371%
168           R    2160                  0.498%            0.342%
144           R    1959                  0.452%            0.310%
184           R    1940                  0.447%            0.307%
160           R    1848                  0.426%            0.292%
240           R    1736                  0.400%            0.275%
200           R    1707                  0.394%            0.270%
192           R    1686                  0.389%            0.267%
176           R    1621                  0.374%            0.257%
216           R    1613                  0.372%            0.255%
208           R    1530                  0.353%            0.242%
512           R    1499                  0.346%            0.237%
224           R    1422                  0.328%            0.225%
232           R    1356                  0.313%            0.215%
248           R    1281                  0.295%            0.203%
416           W    269                   0.136%            0.043%
408           W    194                   0.098%            0.031%
3             W    164                   0.083%            0.026%
64            W    161                   0.081%            0.025%
264           R    144                   0.033%            0.023%
32            W    141                   0.071%            0.022%
14            W    131                   0.066%            0.021%
296           R    126                   0.029%            0.020%
424           W    120                   0.060%            0.019%
280           R    117                   0.027%            0.019%
328           R    116                   0.027%            0.018%
312           R    115                   0.027%            0.018%
272           R    114                   0.026%            0.018%
26            W    108                   0.054%            0.017%
384           R    107                   0.025%            0.017%
27            W    106                   0.053%            0.017%
288           R    104                   0.024%            0.016%
28            W    101                   0.051%            0.016%
360           R    95                    0.022%            0.015%
29            W    95                    0.048%            0.015%
304           R    94                    0.022%            0.015%
344           R    91                    0.021%            0.014%
16            W    88                    0.044%            0.014%
368           R    86                    0.020%            0.014%
320           R    84                    0.019%            0.013%
352           R    82                    0.019%            0.013%
24            W    82                    0.041%            0.013%
376           R    79                    0.018%            0.013%
896           W    76                    0.038%            0.012%
408           R    76                    0.018%            0.012%
392           R    76                    0.018%            0.012%
336           R    76                    0.018%            0.012%
25            W    68                    0.034%            0.011%
112           W    67                    0.034%            0.011%
424           R    66                    0.015%            0.010%
472           R    63                    0.015%            0.010%
440           R    62                    0.014%            0.010%
120           W    62                    0.031%            0.010%
416           R    60                    0.014%            0.009%
400           R    58                    0.013%            0.009%
736           W    53                    0.027%            0.008%
456           R    53                    0.012%            0.008%
432           W    53                    0.027%            0.008%
448           R    51                    0.012%            0.008%
768           W    49                    0.025%            0.008%
30            W    49                    0.025%            0.008%
23            W    49                    0.025%            0.008%
480           R    48                    0.011%            0.008%
56            W    47                    0.024%            0.007%
784           W    46                    0.023%            0.007%
744           W    43                    0.022%            0.007%
22            W    42                    0.021%            0.007%
464           R    41                    0.009%            0.006%
1             W    39                    0.020%            0.006%
96            W    38                    0.019%            0.006%
432           R    38                    0.009%            0.006%
31            W    38                    0.019%            0.006%
960           W    37                    0.019%            0.006%
920           W    37                    0.019%            0.006%
904           W    35                    0.018%            0.006%
488           R    35                    0.008%            0.006%
872           W    34                    0.017%            0.005%
2             W    33                    0.017%            0.005%
144           W    33                    0.017%            0.005%
984           W    32                    0.016%            0.005%
1008          W    31                    0.016%            0.005%
752           W    29                    0.015%            0.005%
88            W    28                    0.014%            0.004%
504           R    27                    0.006%            0.004%
496           R    26                    0.006%            0.004%
48            W    25                    0.013%            0.004%
928           W    24                    0.012%            0.004%
4             W    24                    0.012%            0.004%
400           W    24                    0.012%            0.004%
21            W    22                    0.011%            0.003%
968           W    21                    0.011%            0.003%
34            W    21                    0.011%            0.003%
13            W    21                    0.011%            0.003%
37            W    17                    0.009%            0.003%
5             W    14                    0.007%            0.002%
7             W    13                    0.007%            0.002%
19            W    13                    0.007%            0.002%
15            W    13                    0.007%            0.002%
40            W    12                    0.006%            0.002%
39            W    12                    0.006%            0.002%
18            W    12                    0.006%            0.002%
80            W    11                    0.006%            0.002%
33            W    11                    0.006%            0.002%
72            W    10                    0.005%            0.002%
41            W    10                    0.005%            0.002%
35            W    10                    0.005%            0.002%
992           W    9                     0.005%            0.001%
6             W    9                     0.005%            0.001%
392           W    9                     0.005%            0.001%
36            W    9                     0.005%            0.001%
20            W    9                     0.005%            0.001%
568           W    8                     0.004%            0.001%
38            W    8                     0.004%            0.001%
17            W    8                     0.004%            0.001%
1000          W    8                     0.004%            0.001%
9             W    7                     0.004%            0.001%
536           W    7                     0.004%            0.001%
11            W    7                     0.004%            0.001%
10            W    7                     0.004%            0.001%
104           W    7                     0.004%            0.001%
912           W    6                     0.003%            0.001%
528           W    6                     0.003%            0.001%
520           W    6                     0.003%            0.001%
488           W    6                     0.003%            0.001%
44            W    6                     0.003%            0.001%
42            W    6                     0.003%            0.001%
280           W    6                     0.003%            0.001%
232           W    6                     0.003%            0.001%
1             R    6                     0.001%            0.001%
976           W    5                     0.003%            0.001%
848           W    5                     0.003%            0.001%
688           W    5                     0.003%            0.001%
616           W    5                     0.003%            0.001%
448           W    5                     0.003%            0.001%
384           W    5                     0.003%            0.001%
224           W    5                     0.003%            0.001%
208           W    5                     0.003%            0.001%
12            W    5                     0.003%            0.001%
936           W    4                     0.002%            0.001%
880           W    4                     0.002%            0.001%
864           W    4                     0.002%            0.001%
792           W    4                     0.002%            0.001%
776           W    4                     0.002%            0.001%
456           W    4                     0.002%            0.001%
440           W    4                     0.002%            0.001%
376           W    4                     0.002%            0.001%
344           W    4                     0.002%            0.001%
336           W    4                     0.002%            0.001%
312           W    4                     0.002%            0.001%
296           W    4                     0.002%            0.001%
240           W    4                     0.002%            0.001%
192           W    4                     0.002%            0.001%
176           W    4                     0.002%            0.001%
952           W    3                     0.002%            0.000%
840           W    3                     0.002%            0.000%
832           W    3                     0.002%            0.000%
808           W    3                     0.002%            0.000%
760           W    3                     0.002%            0.000%
680           W    3                     0.002%            0.000%
672           W    3                     0.002%            0.000%
664           W    3                     0.002%            0.000%
656           W    3                     0.002%            0.000%
624           W    3                     0.002%            0.000%
592           W    3                     0.002%            0.000%
560           W    3                     0.002%            0.000%
552           W    3                     0.002%            0.000%
544           W    3                     0.002%            0.000%
496           W    3                     0.002%            0.000%
45            W    3                     0.002%            0.000%
43            W    3                     0.002%            0.000%
360           W    3                     0.002%            0.000%
320           W    3                     0.002%            0.000%
288           W    3                     0.002%            0.000%
264           W    3                     0.002%            0.000%
256           W    3                     0.002%            0.000%
248           W    3                     0.002%            0.000%
184           W    3                     0.002%            0.000%
160           W    3                     0.002%            0.000%
944           W    2                     0.001%            0.000%
888           W    2                     0.001%            0.000%
816           W    2                     0.001%            0.000%
800           W    2                     0.001%            0.000%
728           W    2                     0.001%            0.000%
720           W    2                     0.001%            0.000%
648           W    2                     0.001%            0.000%
608           W    2                     0.001%            0.000%
600           W    2                     0.001%            0.000%
576           W    2                     0.001%            0.000%
504           W    2                     0.001%            0.000%
480           W    2                     0.001%            0.000%
46            W    2                     0.001%            0.000%
328           W    2                     0.001%            0.000%
304           W    2                     0.001%            0.000%
216           W    2                     0.001%            0.000%
200           W    2                     0.001%            0.000%
168           W    2                     0.001%            0.000%
128           W    2                     0.001%            0.000%
856           W    1                     0.001%            0.000%
704           W    1                     0.001%            0.000%
696           W    1                     0.001%            0.000%
640           W    1                     0.001%            0.000%
632           W    1                     0.001%            0.000%
584           W    1                     0.001%            0.000%
53            W    1                     0.001%            0.000%
512           W    1                     0.001%            0.000%
472           W    1                     0.001%            0.000%
464           W    1                     0.001%            0.000%
272           W    1                     0.001%            0.000%
152           W    1                     0.001%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 433520         [ 68.604%]
Total write I/Os: 198396         [ 31.396%]
Total read sectors : 30885126    [ 15.279%,   15080.628MB]
Total write sectors: 171258076   [ 84.721%,   83622.107MB]
